FlightCode,IATACode
A5413 UIP-ORY CRJ7,CR7
FR176(738) LPA,738
IY879 SAH-GXF 320,320
U2683 BFS-CDG A319,319
A320[VY466] BIO-IBZ,320
NS414 CSX-WNZ,None
QZ184 BDO-SUB|A320,320
STN-BIQ [FR936],None
PR331 PPS-MNL A320,320
GY619 FRU-DME B733,733
ARN-IKA EP590  340,340
WJ882 ZKG-ZGS DHC6,DHT
JZH-CTU 3U607  319,319
3L504-AT7 FDH-HAM,AT7
TD942-EVN/PRG-319,319
BKK-DAC KB809/A319,319
9W619 KTM-DEL,None
HAM-SPU 4U431/A319,319
VY721(A319) PMO,319
GF909 BAH-MHD 320,320
B2579+MSQ+319-AUH,319
B6546 SMF-LGB|320,320
EI177-DUB/VIE-A320,320
SW293 WDH-LUN,None
ZH594+HKG+A320-JJN,320
PG127 BKK-LPQ,None
XIY-YTY ZH243  320,320
JD650-319 WUH-HAK,319
ZL092 SYD-NTL SF34,SF3
320[3U160] TSA-CKG,320
KY698 NNG-KMG|B737,73G
U6925-IKT/HRB-320,320
LS396-DLM/GLA-73H,73H
A319[CA631] UYN-CTU,319
SCQ-DUB EI326/A320,320
5Q837(AT72) MVDxAEP,AT7
CA594 TYN-SZX 738,738
JER-STN GR666  AT72,AT7
OB928-762 VVI-MAD,762
TPA-HPN [B6453],None
AK738-PEN/KCH-A320,320
SIN-CJB MI375  A320,320
SAL-DFW US753/E190,E90
W2890+BRE+J32-ZRH,J32
LZH-CSX [MU242],None
SN789(E145) BRUxNCL,ER4
KWI-AUH KU856  320,320
HAM-HER|4U193|319,319
ZK892-BE1 LAX-VIS,BE1
SJC-DEN WN971  B737,73W
VN969+PQC+A321-HAN,321
WT469+ZRJ+BEH-MSA,BEH
A320[U6175] DME-IKT,320
6R148(AN4) PYJ,AN4
VY327+PMI+320-BRU,320
DY450-CGN/ALC-B738,73H
QG726(A320) SUB,320
HAK-CGO JD942/A319,319
JD706 HET-KHN A319,319
U2652+LPA+320-LGW,320
ISB-RUH [NL837],None
TK352 NKC-DKR|739,739
O6487+BSB+A318-AJU,318
A333[DL312] AMS-PDX,333
5Q255-PDP/AEP-AT72,AT7
JRO-DAR QR397  320,320
G9237 SHJ-BSR 320,320
CY666-320 LCA-LHR,320
320[4O497] SNA-MEX,320
FCO-JED SV721/A320,320
E70[JH202] FSZ-CTS,E70
TRD-KRK DY773  73H,73H
YC797 SLY-NOJ,None
738[XQ341] AMS-ASR,738
B738[FR528] WMI-PMI,738
PN135(A320) HFE,320
DY062 PRG-ARN|73H,73H
TG416 ISB-BKK 333,333
JT686 UPG-DPS,None
MU990 PVG-JZH A319,319
HU521-UYN/PEK-738,738
PHX-MIA AA397  B738,738
ZK890 DEN-LBF,None
DEL-CJB 6E479  A320,320
U2830(319) BUD,319
FLL-SFO VX339  320,320
MU453-320 INC-CGO,320
SVX-RTW [6W744],None
TK585+TLL+A319-VNO,319
AI017 IXU-DEL A319,319
IR909 CGN-IKA|313,313
UR952(AN24) NNM,AN4
FZ413 ASB-DXB,None
CDG-KBP [AF063],None
3U728+CGO+A320-HRB,320
QG720+CGK+A320-PKU,320
KC667 TSE-FRU E190,E90
PVG-INC MU434  A320,320
WM916+SXM+DHT-EIS,DHT
YIW-SWA [CZ410],None
HO030 PVG-BKK,None
L6902-BZV/COO-B737,73G
MNL-PUS 5J948/A320,320
QH223 IST-FRU 73H,73H
SW644 ERS-MPA|ER3,ER3
A320[5J181] NGO-MNL,320
738[UU739] RUN-MAA,738
SB342(A332) NRT,332
763[UN891] HKT-SVX,763
AY367-BCN/JFK-B763,763
SA212+HLA+B738-CPT,738
LBA-TFS ZB220  320,320
MEL-ASP [QF701],None
U6459-PEE/DWC-321,321
FR444 STN-EFL B738,738
DL450+LGA+CRJ7-JAX,CR7
COK-DMM [9W534],None
5J302(320) DPS,320
CGO-TAO|SC054|738,738
AB217+DUS+319-BEG,319
A320[F9496] ORD-PVR,320
NAT-GIG [JJ909],None
A320[CY345] LCA-SVO,320
SAL-PTY [AV910],None
AH937-738 CDG-AAE,738
KK603 IST-TBS|320,320
SHJ-CJB G9283  A320,320
DEL-PNQ|6E171|320,320
SNN-AGP FR646  B738,738
LS611 FAO-BFS|733,733
CZ909 CAN-HRB|320,320
W6824 BUD-WAW,None
BG333 DEL-DAC,None
FR951-738 BIQ-STN,738
AK228(A320) TGGxMYY,320
IB512 TLV-MAD,None
AUH-CMB|EY054|320,320
G4383(MD80) PGDxSPI,M80
WB505 KGL-MBA|738,738
B6307(A320) PAP,320
STR-ZRH [LX298],None
346[VS027] LOS-LHR,346
HAM-ATH U2976  A319,319
MU678(A320) CTU,320
R7791(MD80) PZO,M80
NK056-ORD/IAH-A319,319
KGD-DME U6389  320,320
NNG-SHA [9C445],None
B7606-YNZ/TPE-A321,321
FR647 ALC-GSE|738,738
DXB-TUN EK771/B773,773
4O719+MEX+320-CTM,320
NU945 HND-MMY B734,734
PK536-SKT/MCT-310,310
R3375(B737) DYRxKHV,73W
B737[RO592] ATH-OTP,73W
MD88[DL449] ATL-CHA,M88
BRI-DUB [FR917],None
JD852 CAN-HET|319,319
QG420(320) SUB,320
SYX-WUH GS329  A321,321
DY907(B738) ALC,73H
LGP-MNL PR071  A320,320
ZI110 CZL-LYS A320,320
B738[MU799] NKG-FOC,738
JQ125 SYD-TSV|320,320
U2138(A320) LCA,320
SV191+DAC+B772-DMM,772
MIA-STL [US083],None
AA725 ORD-SEA B738,738
TR089-SIN/PNH-320,320
TJ520 TEB-ACK PL2,PL2
320[BJ489] DJE-MRS,320
COO-LFW HF403/E170,E70
JD192 SJW-HRB A320,320
FB226+SOF+E190-ZRH,E90
AB039 FUE-NUE|738,738
S7028(320) UUS,320
DEN-LGA [DL360],None
343[AF176] CDG-BOG,343
U2812-SXF/LPL-319,319
MDW-MBJ|FL706|73G,73G
3U237(A321) WNZ,321
DL541(MD88) ALBxATL,M88
MU799(A319) XNNxPVG,319
SC425 WUH-KMG 738,738
ZL918-MIM/MEL-SF34,SF3
US270 CDG-MIA|763,763
CKG-CAN PN668  A320,320
CRJ2[7R524] VOZ-KRR,CR2
8R313 RGL-RGA|SF3,SF3
L4T[NHG590] GPB-CWB,L4T
SAL-YYZ AV486  A320,320
EI989(320) PUY,320
ORD-DTW [UA498],None
JT548 PKU-CGK 739,739
CMH-RSW WN900  73W,73W
CZ590 MXZ-ZUH|E90,E90
KGS-LEJ AB960/B738,738
FO118+HOD+CRJ7-SAH,CR7
CZ323-SWA/KWE-738,738
QG143-320 PLM-BTH,320
8L512(B738) YIHxKMG,738
DUS-RIX BT867/DH8D,DH4
AI188 IDR-BOM,None
LTN-NAP ZB832  320,320
YXS-YYC WS225  B736,736
OSL-FDE WF055  DH8A,DH1
PC048(738) ORY,738
320[Y4356] PVR-MTY,320
JQ720 WLG-CHC A320,320
FR766 MLA-STN|B738,738
UA405(752) EWR,752
FR626-MRS/LIL-738,738
PN100 CKG-XIY 320,320
G8470 IXJ-BOM|A320,320
AD128 STM-BEL|AT72,AT7
FR892 RZE-MAN,None
A332[EY267] AUH-JNB,332
A320[4Q095] DEL-KBL,320
KE064-73H GMP-RSU,73H
HY430-LED/NMA-752,752
CA217 PEK-LGW 330,330
DT542 LAD-CBT|73G,73G
PC303 EBL-ESB,None
FR576(B738) OTP,738
SZB-PEN FY045  AT7,AT7
UA227-GRU/IAH-B763,763
AD828 MEA-SDU,None
CRJ2[7R499] KRR-VOG,CR2
TV310-319 SHA-CTU,319
UA562 SFO-PVG 744,744
U6510+SVX+A320-EVN,320
SIN-PEN [3K222],None
W6172 CRL-OTP,None
Y4028 LAX-AGU A320,320
CRJ9[G5077] XFN-CKG,CR9
Y4529-TGZ/TIJ-A319,319
JJ361 CGH-BPS,None
X3168 GPA-FRA,None
TK488+IST+A319-TGD,319
LH834 CMN-FRA 321,321
FR565+NOC+B738-EIN,738
738[FR822] SVQ-PMI,738
W6055 CTA-BUD|A320,320
ON031-INU/MAJ-733,733
LIL-OPO FR355  B738,738
DY335(B738) CPHxPMI,73H
DPS-CGK QG200/A320,320
FR407-CIA/VNO-738,738
763[JJ199] MIA-BEL,763
AB627-VIE/VOL-320,320
AD286(AT7) PMW,AT7
IY385(A330) RIYxJED,330
OZ682-ICN/SIN-A333,333
MR574-MXV/ULN-F50,F50
A3039 CHQ-SKG A320,320
AE657-E90 TSA-MZG,E90
AD892 GVR-PLU AT72,AT7
DME-MAD [IB703],None
FR511+BVA+B738-TRS,738
2B383 UUA-DME|CRJ2,CR2
RO457(A318) OTP,318
NK689-DFW/MSY-A319,319
SK722(73H) ALC,73H
Y4797 PBC-TIJ,None
TFS-LPA NT439  AT72,AT7
MU260 NBS-TSN B738,738
FR040-738 CIA-IBZ,738
ZH734(A319) SZXxKWL,319
XIY-ENY|MU583|320,320
AI873 BOM-JDH,None
OZ298 HIN-CJU,None
VN116+PXU+AT7-SGN,AT7
G9350+SHJ+320-NAG,320
FR934-NCL/DUB-B738,738
AP095 TIA-BLQ,None
UN264-AYT/VKO-74E,74E
GK632 FUK-NGO A320,320
IR176(F100) RASxTHR,100
ATH-HAM U2911  319,319
VN161-SGN/FUK-A321,321
GYD-OVB S7096  320,320
KWI-TIF|XY354|320,320
IR497(F100) SYZ,100
3U515 INC-KWL|320,320
MH688(B738) SBW,738
NF588+LOD+DHT-LNE,DHT
345[EK157] EBB-DXB,345
SPU-HAM 4U955  319,319
RL984 NJF-AMM|320,320
US230(A319) MSY,319
TS066(A310) MBJ,310
OZ491 SPN-KIX|B763,763
FR228 PRG-STN,None
MS614+BOM+738-CAI,738
IX568(B738) CCJ,738
320[Z2272] MNL-PVG,320
W6313(A320) BLQ,320
B738[X3931] HAJ-HER,73H
4G480-YK2 UCT-VKO,YK2
O6305-FOR/GIG-A318,318
OKJ-PVG|MU768|320,320
R3763+BQS+DH4-YKS,DH4
KHN-KMG [3U298],None
PAP-JFK [B6180],None
K3420(DHP) KCC,DHP
HKG-YNZ MU148  320,320
JU764 SAW-BEG B733,733
WF488-DH3 TRD-EVE,DH3
MD916+DZA+AT72-MJN,AT7
W6703 EIN-SKP|320,320
NCE-ARN DY443  73H,73H
CGK-MLG SJ781  733,733
738[BW573] KIN-FLL,738
TV146+LHW+A319-TYN,319
E90[AD603] LDB-CGB,E90
738[IX271] DXB-IXE,738
AUH-TSE [EY983],None
6E241(320) BLR,320
FR925 GRO-SFT 738,738
AT782 DLA-NSI B738,738
BI732 KCH-MZV AT72,AT7
HS744 UME-LLA J32,J32
MAD-JED UX367/A320,320
DJE-NTE TO686  73H,73H
X3241 MAH-STR 73H,73H
B738[FR990] ALC-TRF,738
CA820-PEK/KOW-B738,738
LS720(B733) MANxBUD,733
CZ202 SYX-CSX A321,321
FR856(738) BRS,738
BOM-COK 6E790  320,320
BNT[GR656] GCI-ACI,BNT
AY534(320) AYT,320
JJ964 BSB-CWB A320,320
US360(763) FCO,763
BCN-PSA VY138/A320,320
B738[US180] MSP-MIA,738
6E385 VTZ-BBI A320,320
FZ975+DXB+73H-ADD,73H
HU515+JZH+738-CTU,738
AB742-SAW/SXF-B738,738
Y4357(319) ONT,319
SN699(DH8D) BRU,DH4
BSB-PMW [AD989],None
KQ451 BZV-FIH,None
VX165-320 BOS-SFO,320
HYN-ZUH CA381/B738,738
MAD-MIA US522  B763,763
BU994+IRP+F50-FKI,F50
FR008+FAO+738-LPL,738
AT72[AD119] VDC-CNF,AT7
B744[VS547] MCO-MAN,744
DL170(A319) LGAxSRQ,319
6E278-320 DXB-HYD,320
SEN-SXF U2967  A319,319
BCN-LIS VY124  A320,320
MI101 SIN-PNH A320,320
AC875(E90) YYZ,E90
DUB-VLC FR977  738,738
HYD-SIN TR754  A320,320
WN426 AUS-EWR|73W,73W
AT954(AT72) CMNxRBA,AT7
G5877(CRJ2) CKG,CR2
VKO-KRR|UN817|73G,73G
SE391 LPA-CDG 738,738
PRG-HER QS994/B738,738
AC151 DEN-YUL E190,E90
DTW-YUL RJ322/A330,330
HKG-JNB CX091/B744,744
FR476(B738) SKGxNYO,738
CRL-SVQ FR293  738,738
G3396 MAO-BEL B737,73G
VN949 DAD-SGN,None
EI378+DUB+A320-GVA,320
CZ058 CZX-SZX|A320,320
CDG-LFW AF751  343,343
D7805(A330) KTM,330
WS781-YYC/YXU-B737,73W
CZ847-E90 URC-TCG,E90
A3344 ATH-MXP|A320,320
FR436-STN/KIR-738,738
GVA-BRU HU524  A320,320
DZ995 NGB-SZX|B738,738
U2045-320 LGW-FUE,320
HU420 TYN-CSX|B738,738
FB372+SOF+E90-PFO,E90
B6961(320) EWR,320
XMN-NKG NS670/B737,73G
ADD-KWI|KU790|73W,73W
RGN-NRT NH004/B763,763
5N016-SCW/SVO-B735,735
MAH-BCN|VY941|320,320
VR826-LIS/RAI-B738,738
B6450+BOS+320-SDQ,320
FV461+LED+319-HAM,319
KU925-340 KWI-BKK,340
A320[MI902] SIN-PNH,320
6E753-320 HYD-BLR,320
JJ914+GRU+320-GYN,320
UU668+MAA+B738-BKK,738
W2773 MHG-TXL|D38,D38
NBO-ASM UE194/A320,320
4Q397 KBL-MZR A319,319
A320[3O651] LGW-TNG,320
7I896+MIA+M83-AUA,M83
LX805 ZRH-SFO A343,343
RI282 SIN-DPS 320,320
AA568-763 NRT-KUL,763
NK909 DTW-ACY|319,319
AK175 KUL-JHB,None
BJX-DFW US800/A319,319
AM765 BRU-MAD E190,E90
PC732-SAW/GYD-738,738
CZ103-ZUH/KMG-B738,738
JJ999-SLZ/GIG-320,320
CZ607 CSX-TYN|738,738
US512 CLT-CLE|A319,319
PHL-IPT|AA508|DH3,DH3
FR594(B738) LIS,738
DXB-ZYL|BG060|313,313
DL621(73H) GND,73H
DLC-NKG|CA456|738,738
UO503(320) FUK,320
AC680 YYZ-LIM|B763,763
320[9C686] SHA-CTU,320
AZ799-CTA/BLQ-320,320
L6975-73G BKO-NKC,73G
DY700 BOJ-OSL B738,73H
OK859+PRG+A319-PEE,319
DL468+RTB+738-ATL,738
B738[AT376] NTE-RAK,738
P4666 RTB-SAP|L4T,L4T
HU439(B738) KHNxSHE,738
PSA-CRL FR103  B738,738
AUH-JNB SA831/A332,332
4U822+TXL+A319-SAW,319
BJ795 MIR-CDG 320,320
MU084(A320) YCU,320
Z9920-ALA/GUW-100,100
320[KM597] MLA-NWI,320
TIP-MLA KM035  320,320
73H[X3303] PMI-HAJ,73H
B738[FR020] REU-DUB,738
Q6360 CNS-ISA DH8A,DH1
4O882 MEX-SJD|320,320
SCL-PUQ [LA831],None
PRG-SPU QS469  738,738
KU376 FCO-KWI 340,340
LH000-FRA/BKK-346,346
A5747-FLR/LYS-AT5,AT5
4U839 CGN-BIA|A319,319
RUH-LXR XY768  A320,320
LM635-NDY/SOY-BN2P,BNI
CZ509(B737) ALA,73G
738[WY610] CCJ-MCT,738
TT782 SYD-BNE 320,320
CX700+HKG+A343-AKL,343
KRT-BAH GF560  A320,320
TO605-NTE/LIS-73H,73H
SA465(A319) JNB,319
THL-RGN W9524  AT7,AT7
AUH-CAI EY156  A320,320
BGY-CLJ W6803  320,320
AA074(A319) BOSxCUN,319
AGP-CPH [VY055],None
DL225 MKE-MCO|MD88,M88
FR091 LPA-DUB 738,738
DXB-LUN EK328/A343,343
DH4[SP274] PDL-SMA,DH4
B6800 EWR-STI|320,320
U2874+PMI+319-EDI,319
738[FR104] EGC-CRL,738
JJ286 SDU-CGH,None
NKG-XMN|NS147|73G,73G
G3547 GIG-REC,None
G3504-BSB/IMP-B737,73G
FR427 GSE-PMI|738,738
CZ817(A321) CAN,321
VIE-FCO IG587/A320,320
FR856-STN/PGF-B738,738
CSX-ICN MU503  332,332
FOC-BKK CZ792  738,738
US696(B738) DFW,738
TFS-DRS AB566  B738,738
HAN-REP|VN596|321,321
QF327 NRT-SYD|B744,744
VX544+SFO+320-MCO,320
ME394(A332) KAN,332
AKL-MEL JQ556/A320,320
SVG-KTW W6941  320,320
CN795+PEK+738-HRB,738
CNX-ICN LJ920/B738,738
738[FR629] EIN-BDS,738
U2804 SOF-MAN,None
UA680(A320) DENxRNO,320
WN908 SNA-SFO,None
DY078 ARN-FCO,None
KUL-PNH MH073  B738,738
GIG-CGH [JJ857],None
LX124+CTA+320-GVA,320
WN755+FLL+B737-PVD,73W
V7771(B712) AJAxNTE,717
FNA-DKR E2675  M82,M82
ET698-LBV/ADD-B738,738
YXT-YXS 9M740  DH3,DH3
STR-BCN VY067/A320,320
AA015 BDL-DFW|B738,738
TR162(A320) SUBxSIN,320
AT507+MUC+B737-CMN,73G
IB517 TLV-MAD A319,319
UA698(764) IAH,764
DOH-HBE QR928  A320,320
YWP-YPL WT909/B190,BEH
MU232-SJW/PVG-A320,320
SVX-NSK Y7380  738,738
JJ332 MIA-CNF|763,763
MS789 HRE-DAR,None
CDG-FDF [SE213],None
W6454 LTN-CLJ|A320,320
IDR-DEL AI804  A320,320
319[NH809] YVR-EWR,319
PK380(A310) PEK,310
DXB-MCT [FZ982],None
ROV-VOG 7R942  CRJ2,CR2
FR828+TFS+738-CGN,738
AZ643+TIP+319-FCO,319
BKK-ADD|SQ885|763,763
MO100+YWG+AT43-YSK,AT4
HU134+PEK+738-TPE,738
HO854 SZX-KWE 320,320
UN857(B738) HRG,738
LGW-NTE|U2434|319,319
JRO-DAR KL539  330,330
OD588 KUL-TRZ,None
SA193+ACC+332-JNB,332
PER-MEL TT105  320,320
DE507 FRA-SPC|B738,738
DY757 WAW-AGP,None
YUL-TLS TS584  A310,310
MH633(333) ICN,333
JT829-BTH/BDO-B738,738
JXA-HRB BK637  AN24,YN7
KE665 ICN-XIY|332,332
SK495 FRA-BSL CR7,CR7
BP253-BBK/JNB-AT45,AT5
TLV-CAI 4D306/E170,E70
CGP-MCT [4H648],None
DL536(MD88) TPAxCVG,M88
DFW-MBJ AA081/B738,738
UN252 VKO-SCO|73G,73G
BCN-VCE VY124  320,320
SU699-SVO/SOF-A319,319
HFE-CAN|CZ440|320,320
JJ012+GRU+A320-LDB,320
AB779-DUS/DME-B738,738
9R581 BUN-BOG AT45,AT5
BU508 KGA-TSH|L4T,L4T
DY862-NCE/LGW-B738,73H
A320[G9949] LRR-SHJ,320
LS273(752) BJV,752
CX389(A343) HKGxAMS,343
AC482 YVR-OGG B763,763
B738[MH427] KUL-MLE,738
HQ674-BRU/MAH-320,320
LM435(BN2P) SOYxNDY,BNI
ME000 NJF-BEY 321,321
LG037-73H FNC-LUX,73H
W6816 KUT-VNO,None
JJN-SZX [CA141],None
TR856 SIN-MFM 320,320
320[MU769] SHP-SJW,320
TO375+RAK+B738-MAN,73H
J8671-RDN/SIN-DH7,DH7
AA510+SNA+738-DFW,738
W6953 LTN-GDN,None
SLZ-BEL JJ361  320,320
R3322-YKS/CKH-A40,A40
VY385 ALC-CWL 320,320
TCX038(A320) BRSxAYT,320
A320[U6353] DME-LED,320
MU730 NGB-TPE A320,320
RXS-MNL 5J564  320,320
NH219-763 HND-HAN,763
733[RO901] TLV-IAS,733
CZ410 MEL-CAN A333,333
VAI-POM|PX271|DH4,DH4
YHZ-YQM AC753/B190,BEH
WN273-TUL/HOU-B737,73W
DY563-OSL/KBP-B738,73H
FR063 TFS-FMM|738,738
HU206+CAN+738-CGO,738
SVO-MIA|SU258|332,332
B6810-RDU/BOS-E90,E90
B738[XQ008] TXL-AYT,738
MLH-CZL|ZI420|320,320
NK974 DFW-MSP|319,319
AC698+YYC+E90-EWR,E90
GA682 MDC-CGK,None
AT72[SI734] SOU-GCI,AT7
MAA-KUL MH231/B738,738
PSA-BDS|FR241|738,738
PVG-HIJ [MU497],None
AI592-JAI/BOM-A319,319
AR744-BCN/EZE-A340,340
DY090-LGW/DBV-B738,73H
VB607(733) CUN,733
G4933(M80) SFB,M80
PRG-RHO QS760  B738,738
HU732-CAN/WNZ-B738,738
US962 AVL-CLT CR7,CR7
CZ481 CJU-CGO,None
ST725-PMI/KSF-321,321
AI823(319) BLR,319
LG307-VAR/LUX-B738,73H
JQ855 HBA-BNE|A320,320
FR366 FAO-EIN 738,738
UN393+DME+B773-VVO,773
TOM222-PFO/EMA-B738,73H
KL338 AMS-AUA|A330,330
MO772 YRT-YEK,None
CZ289 MDG-PVG 320,320
AD759(AT43) TFF,AT4
CGK-BPN|JT742|739,739
MO397(J328) YQDxYTH,FRJ
FR852-RYG/PUY-B738,738
CPH-LGW DY287  73H,73H
BZR-LTN FR486/B738,738
A320[LA085] ANF-CJC,320
CZ999 PEK-TEN 319,319
TO254(B738) LGW,73H
B6799(A320) JFK,320
6E618(A320) JAIxHYD,320
S4469-LIS/LPA-CR9,CR9
OSS-KUF [U6974],None
KWE-CSX|NS223|738,738
TLS-NCE U2014  319,319
TME-BOG 9R510/AT45,AT5
FR770+STN+B738-POZ,738
MU049(A320) SIN,320
KS538-UNK/ANC-SF34,SF3
FR487 CUF-CAG|B738,738
B738[G3598] GRU-AEP,738
FR234 AGP-BRS 738,738
LN818-TOB/HBE-CRJ9,CR9
JQ511(A320) SYDxMCY,320
W6861 DTM-TSR A320,320
SFB-LAN G4984  MD80,M80
QS744+BUD+AT7-PRG,AT7
OPO-TFS FR279  B738,738
QF670+PVG+333-SYD,333
ZH290 CAN-NTG|A320,320
CPH-DUB EI164/A320,320
SV226+BOM+B772-RUH,772
TX452(A333) ORY,333
XK870-BIA/EBU-AT72,AT7
FR712 STN-LPA B738,738
PMC-PUQ|LA130|320,320
GA662-DPS/MEL-333,333
SJ103-BTH/CGK-733,733
SDU-CGH JJ504  A319,319
W3886-ABV/ILR-CR9,CR9
SOF-LCA CY470/A320,320
ST136-MRS/AGB-J328,FRJ
BK177(B738) KMGxNKG,738
US783(E145) DFWxSAV,ER4
DY663-OSL/SXF-B738,73H
3U210 SZX-CKG|320,320
HU486(738) KRL,738
NS421(738) SJW,738
AY697 HEL-SVX,None
QG394(A320) CGKxPDG,320
JT643-733 UPG-TRK,733
FR959+PMI+738-DTM,738
YVR-QBC 8P922  B190,BE1
AC800-320 YYZ-ANU,320
UA275 MSP-DEN|320,320
LH052(319) MUC,319
J2430 GYD-PEK 340,340
320[QR508] DOH-GVA,320
FR331-BCN/TSF-738,738
IZ611-TLV/BCN-B753,753
B738[US780] RNO-ORD,738
LPA-SCQ [FR899],None
CZ030 XNN-XIY 320,320
G4356 LAS-MOT|MD80,M80
FR043(738) BOH,738
GS043 XIY-HFE|E190,E90
NS151+CTU+73G-SJW,73G
PHL-MDT [AA243],None
FAO-HAM AB199/A320,320
MU537+NKG+A320-PVG,320
FR502-TRN/BRI-B738,738
PNL-PMO F7572  AT72,AT7
KIX-PUS [MM598],None
A319[U2099] LYS-SXF,319
ZL043+SYD+SF3-ABX,SF3
IOS869-BQS/HTA-CRJ2,CR2
B738[G3677] STM-MAO,738
AJA-LGG XK314  A320,320
LUN-MFU [P0422],None
TK032 IST-BGG 319,319
738[FR893] RZE-MAN,738
JD858(A319) XMN,319
J9890 KWI-DXB|320,320
DL234-332 ORD-CDG,332
EDI-OSL DY110  B738,73H
CIA-OTP|W6970|320,320
PER-ADL [JQ758],None
DMK-CSX E8733  B734,734
330[KL019] LOS-AMS,330
FR188(738) LPA,738
VS786-346 NRT-LHR,346
PDA-BOG [9R105],None
CZ289 CTU-TYN 321,321
ZH978-HGH/XIY-320,320
HUN-KHH AE442  E90,E90
AC261+YVR+763-HNL,763
TG811 ZRH-BKK 346,346
PR644-343 MNL-HNL,343
U6281+GOJ+320-NMA,320
A320[G9598] CCJ-SHJ,320
CKG-LJG 3U466  319,319
FCO-CLT US222/A333,333
BGY-TMP FR666/B738,738
CDG-ORN [ZI546],None
A5176+TLS+E70-LIL,E70
X3428 XRY-HAJ B738,73H
MU826+YNZ+320-HKG,320
AA085 CLE-CLT|319,319
738[FR602] SVQ-CIA,738
A320[DG923] MNL-PPS,320
B737[UN960] MRV-VKO,73G
NTE-ADB XQ639/B738,738
STX-SXM LI558  DH8C,DH3
VY113-BCN/AAL-320,320
PEK-DUS CA142  330,330
DL915(M88) GCM,M88
B738[US852] MIA-AUA,738
TS772+YYZ+A310-OPO,310
DSA-POZ W6380  320,320
AZ785 CLY-MRS,None
SU203+IKT+A320-SVO,320
9C055(A320) KHH,320
AD142(AT72) MOC,AT7
EP344+DXB+F100-ZBR,100
9M270(BEH) YWL,BEH
ZB954+LBA+A320-LCA,320
BEG-BRU JU572  319,319
320[PN964] CSX-NGB,320
CGD-KMG 9C752/A320,320
JNB-JFK B6897/A346,346
E90[CZ448] NNY-SHA,E90
LIG-ORY T7828  BEH,BEH
MRS-BCN|VY299|320,320
ATH-EFL|A3048|DH4,DH4
T7786-TLS/ETZ-B190,BEH
IR884+IFN+F100-SYZ,100
IE397 HIR-NNB|DHC6,DHT
G3512 SLZ-BEL,None
RIX-GOT BT315  DH8D,DH4
VIE-TPE CI786/A343,343
DY770 CPH-PSA|B738,73H
LCA-CDG CY309  A320,320
VR706(AT72) RAIxVXE,AT7
SHJ-HYD G9583  A320,320
B772[NZ973] YVR-AKL,772
JH864 KCZ-NKM|E170,E70
AZ320-AHO/TRN-319,319
ZSA-NAS PL500  ATP,ATP
UA936+CUN+739-DEN,739
MLA-NCL KM512  A319,319
PNH-ICN|OZ512|321,321
TK278 JIB-IST 320,320
A320[JJ477] POA-CWB,320
319[MR178] BKK-ULN,319
7R814(CR2) KRR,CR2
B6690-FLL/EWR-A320,320
A320[AK060] JHB-KBR,320
A320[G8436] BLR-GOI,320
PVG-KWL [CZ744],None
CA960-PVG/CDG-A330,330
SK929 LPI-CPH,None
738[FR143] SNN-STN,738
OZ244+IST+333-ICN,333
FR700-738 LNZ-STN,738
WT688 YPM-YXL|B190,BEH
MU685 NBS-TSN B738,738
8E397-OME/SVA-BE1,BE1
US061 MIA-PTP|B738,738
MJ045+IXM+A320-CMB,320
FM620 CGO-SHA|B738,738
TK930 IST-TAS A321,321
SJW-NGB [NS550],None
A320[AC385] YYZ-FLL,320
MU770-NKG/CKG-A320,320
GA072+LBJ+AT7-ENE,AT7
B738[FR565] BLQ-BVA,738
SK405 PUY-ARN,None
PUE-PAC|7P969|DHT,DHT
KQ703(E90) FBM,E90
US712+MIA+ER4-PIT,ER4
AA823(A333) CLTxLHR,333
AB298+STR+DH4-FLR,DH4
PEK-YVR CA496  330,330
TOM435(B738) PMIxEMA,73H
7R422 SVX-KUF,None
AK249 KUL-CCU|320,320
B738[CA599] PEK-TXN,738
DZ724 DLC-NGB 738,738
A3089 HBE-ATH|E70,E70
TO261(B738) ORY,73H
SOF-ATH [OA529],None
WS166(B737) YOW,73W
WS189-YYZ/YQR-73W,73W
F9136 DTW-TTN,None
MI731+SIN+319-KCH,319
VY455 OPO-ORY|A320,320
KC546(320) IST,320
HU722 OSL-TXL,None
738[IX877] MCT-CCJ,738
U2435 AJA-BSL 319,319
DL137 SFO-SLC 320,320
MU865 NKG-KIX|A320,320
KHN-CAN ZH659/A320,320
ACC-KMS 5G990  AT7,AT7
AV966 PTY-SAL,None
BGY-ATH FR153  B738,738
F9381 UST-TTN A319,319
B6472 PAP-JFK|A320,320
M80[G4288] SFB-PSM,M80
W6979+BGY+320-SOF,320
EI470 LHR-ORK|A320,320
AD043(AT72) BEL,AT7
CZ558(73G) JHG,73G
UA444(319) SFO,319
HO336+PVG+A320-CKG,320
TT676 BNE-SYD|A320,320
PUJ-SVO SU096  A332,332
ZH024(320) XMN,320
G5393 SJW-SHP|CR9,CR9
BFJ-CAN|CZ700|319,319
AB059(320) TFS,320
HKG-DAD [CX272],None
AD530(AT72) SSA,AT7
HU540+PEK+B738-INC,738
CA439+PEK+B738-CGO,738
AA377 CLT-SJD,None
TPE-PEN CI924/B738,738
TT048(A320) BNExSYD,320
SIN-SUB [GA832],None
KWI-LHE NL664/A320,320
