FlightCode,IATACode
LN802 TUN-TOB|CR9,CR9
MIA-BDA AA681  B738,738
LG468-LUX/CAG-DH4,DH4
PN068 CKG-HAK,None
TRV-BAH GF596  321,321
VB961(733) MTY,733
2J774 OUA-COO MD87,M87
MSP-EWR|DL351|319,319
7R561 MCX-DME CRJ2,CR2
SU980-HAV/SVO-332,332
BKK-HEL|AY049|343,343
SC367+SHE+738-TAO,738
CKG-XNN [BK698],None
LH731+MUC+A333-YVR,333
KC127 GYD-TSE|E90,E90
CX971 MEL-HKG,None
MM274-KIX/HKG-320,320
B738[FR293] MJV-LBA,738
B738[TK045] AYT-SAW,738
RHO-LGW TOM818  73H,73H
B190[ZK632] ALS-FMN,BE1
GF400(320) BAH,320
FR520(B738) LDY,738
NK303(A320) MCOxIAH,320
PDL-AMS S4557/A320,320
MU932-320 XIY-TPE,320
WS972+PUJ+73W-YHZ,73W
FR711+RJK+738-NYO,738
TK438-SAW/AMS-738,738
ZH161 TSN-SZX|B738,738
US760-BOG/FLL-320,320
SQ915 CNJ-BNE E90,E90
UJ147 DOK-IST 320,320
A3966 IEV-ATH|A320,320
321[OZ735] KMI-ICN,321
BSK-ORY AH113  B738,738
MAD-JED|SV034|320,320
DAC-KTM 4H852  AT72,AT7
AA946(A330) ORD,330
U6486 TLV-SVX,None
S7277 OVB-GYD|320,320
EI817+BHD+A319-LHR,319
NAS-MHH|Q7714|SF3,SF3
MU471(320) XIY,320
U2115-DBV/GVA-320,320
AF848+CDG+E190-BLL,E90
TLS-BRU U2090/A319,319
FR726+SNN+B738-LPL,738
SUB-KUL AK804  A320,320
LAX-YVR AC284/A319,319
A320[EI444] ORK-MUC,320
320[IY709] TAI-CAI,320
340[AR423] EZE-CCS,340
FR460-XRY/STN-738,738
PMI-SNN FR614  738,738
SJO-BOC|5C992|DHT,DHT
CX779 SYD-HKG|333,333
G5320-CR9 LZO-KWE,CR9
CA156-ZUH/NNG-738,738
JPA-GIG O6571/A318,318
SF3[AS319] ISP-BOS,SF3
PMI-GRQ FR299/B738,738
738[AB973] DME-TXL,738
717[DL549] ATL-XNA,717
IY328 BOM-SAH|A320,320
LS023-EMA/CDG-B733,733
AD040(AT72) NATxFEN,AT7
F9006+CID+A319-DEN,319
KBL-DEL AI475  320,320
MS766 BKK-CAI B773,773
CZ411(A319) SZX,319
SJ739-SOQ/UPG-735,735
LS963+MAH+B733-EDI,733
CA849(A330) SYD,330
FR966 FAO-EIN|B738,738
MS395 ASM-CAI,None
G8389(A320) BLR,320
LGW-NCE [ZB019],None
BKK-BOM AI930/A321,321
BLQ-SUF FR658/B738,738
DL101+LGA+73W-EYW,73W
CZ955(A320) CGQ,320
KB628-CCU/SIN-A319,319
HQ302 BRU-LPA 320,320
LA652 LIM-IQT,None
AD404(AT7) FOR,AT7
LN095 TOB-TIP,None
6E591-VNS/DEL-320,320
REL-BRC [8R349],None
WS942(73H) YYZ,73H
3S462+DOM+AT45-PTP,AT5
BSB-SSA O6657  318,318
FM891(B738) SHA,738
BB206(SF34) SKBxNEV,SF3
BW845(B738) POS,738
CZ713-73G URC-ALA,73G
FR420-BRI/BVA-B738,738
FR272-LIL/MRS-B738,738
AK387+BKI+320-MYY,320
AT45[PW890] NBO-MWZ,AT5
DKR-CKY DH879  AT7,AT7
TSN-NGO|JL555|73H,73H
W5995-DUS/IKA-A310,313
IST-ROV TK513/A319,319
FR888(B738) KRKxGRO,738
UA746+EWR+763-GVA,763
TU636 ABJ-TUN A320,320
LS522-733 NCL-DBV,733
MU190 PEK-HFE 320,320
IE270(DHC6) RNAxIRA,DHT
O6000-318 AJU-BSB,318
LTN-OTP|W6327|320,320
DL445 MTY-CUU|ER4,ER4
B7742-M90 NKG-RMQ,M90
FR135(738) RIX,738
WS956 HNL-YVR B738,73H
MU673 XMN-XIY|A320,320
MD539 TMM-WMR,None
VVO-BQS IOS561/CRJ2,CR2
BKO-ADD ET411  B763,763
B6127+FLL+A320-LGA,320
NK462-ZSA/FLL-A319,319
AF148-PUJ/SDQ-744,744
A321[AB815] SZG-HER,321
320[UO220] HKG-CNX,320
PVG-LZH MU756  320,320
A5237 NCE-CFR CR7,CR7
FR709 GRO-BDS,None
320[PZ278] EZE-ASU,320
NK675(A319) FLL,319
8P904 QBC-YAA|BE1,BE1
3F615 KTN-MTM,None
ST672-319 AYT-KSF,319
TS807+YVR+A330-LGW,330
B738[IY857] DAR-NBO,738
JER-SOU|SI318|J32,J32
UX805(738) LPA,738
CA174(B738) XIY,738
LXA-MIG TV417  A319,319
MCT-JAI WY183  738,738
HY473+FEG+A320-KZN,320
MD83[7I911] CUR-SDQ,M83
319[U2579] LGW-AGA,319
3S397-AT5 DOM-PTP,AT5
73H[FZ533] KRT-DXB,73H
VVI-IQQ LA219  320,320
LAX-BJX [UA079],None
WN261+ROC+73W-TPA,73W
KWL-XMN SC860  B738,738
BB197-SPB/SSB-DHT,DHT
TP488 FNC-LGW A319,319
DY333 OSL-EDI|73H,73H
GS946 CGO-SWA|E90,E90
W6739+TSR+320-TSF,320
US407-JFK/MXP-B763,763
U2640-320 BRS-FCO,320
MID-MEX|Y4116|320,320
SHJ-DME G9166  320,320
BKK-SIN [TR795],None
UN237 ALA-DME|735,735
4U570(A319) BRI,319
AH134 LIS-ALG|B736,736
LA665 RGL-MPN 320,320
CA739(319) DCY,319
EK077-DXB/SGN-772,772
CZ919(738) TYN,738
OZ964 SHE-PUS 320,320
LJ681 ICN-BKK|738,738
U2141-320 ATH-ORY,320
AP660 VCE-PMO,None
AA523 DUB-ORD|763,763
PKZ-SGN QV951/AT72,AT7
CZ260(321) SZX,321
8U304 BEN-CMN|320,320
QF578+SYD+73H-DRW,73H
320[S7941] ALC-DME,320
DXB-ADE|UE737|320,320
GE888(A320) NNG,320
F9993-DEN/DSM-A319,319
FR004-SVQ/MRS-738,738
ZH771+CAN+738-HFE,738
TO029(73H) RAK,73H
E5039-HBE/DMM-320,320
TFS-NOC|FR968|738,738
A320[3U107] WXN-KMG,320
E90[KQ220] FBM-NLA,E90
RO925-73W SBZ-OTP,73W
CA262 TPE-HET A321,321
WNZ-KMG CA926  B738,738
EY660 CCJ-AUH A320,320
FR990(B738) SNNxFMM,738
G4991 SBN-LAS|MD80,M80
CGK-SYD [QF112],None
TS587+NCE+310-YUL,310
GOT-LGW|DY794|73H,73H
G4948 LCK-PIE 320,320
G4371 LAS-FSD|M80,M80
DL865-JFK/GUA-752,752
JU615-BEG/DUS-A319,319
TOM664 TFS-CWL 73H,73H
ESB-DOH QR489  320,320
KQ031 NBO-NLA|E90,E90
YTY-CTU|3U607|319,319
CKY-DKR SN368  333,333
KBP-TLV|LY643|738,738
YEG-YWG WS436  B737,73W
TAO-CTU [MU383],None
IAH-PTY [UA032],None
3U568-321 CGQ-CGO,321
738[FR085] MRS-ESU,738
VN685(321) SGN,321
A5097 TLS-LIL,None
BA408+JTR+320-LHR,320
FE218-CTU/KHH-M83,M83
CZ002 TPE-CAN|B772,772
QL597(D93) CCS,D93
JJ617-320 BSB-GYN,320
XY305(A320) KRTxJED,320
TO962-VCE/ORY-B738,73H
GQ160+HER+J41-KGS,J41
TG245(773) ARN,773
A310[PK536] KWI-SKT,310
BG672(313) DAC,313
CA042 HGH-YCU,None
A330[D7769] CTU-KUL,330
AA862-333 CLT-CDG,333
HY561(A320) DME,320
JQ719 BNE-NTL 320,320
SY301(B738) DFWxMSP,738
BL130 BMV-SGN 320,320
WY181 MCT-HYD B738,738
TO017-73H MLA-LGW,73H
IKT-KYZ|IOS350|AN4,AN4
FR687 NRN-BRI,None
FR282(B738) NTExFEZ,738
4U761(A319) TXLxZAD,319
US591 LAX-BNA 738,738
DL214(A320) MSPxFAR,320
EP963 IKA-IST|340,340
S7244 VLC-DME 319,319
CDG-ORN [ZI542],None
DC860-AT7 MMX-VBY,AT7
LIL-CFU HQ752  320,320
SJD-GDL [VB143],None
WN852(B737) ATL,73W
B738[FR281] PMO-NRN,738
GE892-321 TSA-HGH,321
FR869 BRI-SVQ|738,738
LIM-UIO LH018/MD11,M1F
TJ106 NEV-SJU|PL2,PL2
FR145 PMI-GRO|738,738
AB421 TXL-SZG|A319,319
NNG-XIY BK002/B738,738
FM145(738) PVG,738
UR475 UTS-SCW AN24,AN4
AH239-ORN/LYS-736,736
WN546 EYW-MSY B737,73W
TYS-ATL [DL907],None
FR898 PMI-MRS|738,738
8R592+RGL+SF34-USH,SF3
AA037+PHL+A319-PLS,319
7P700 PAC-CHX|F50,F50
A332[SB065] NRT-NOU,332
S4439+YYZ+313-LIS,313
FR463-CCF/CRL-B738,738
EWR-EDI UA295/B752,752
KY705(73G) JHG,73G
BEG-CPH JU843/A319,319
HKG-FUK [UO494],None
BW430-KIN/SXM-B738,738
PRG-BUD OK275  AT7,AT7
FR157 TFS-ORK 738,738
AA315+ORD+738-LGA,738
321[TCX110] LPA-LGW,321
AV490 BOG-SDQ 319,319
AA107 MIA-RDU|B738,738
GA975-BNE/DPS-738,738
ID887(739) CGK,739
LA193+ARI+A320-SCL,320
BK205 CJU-CSX B738,738
IX635 DXB-CCJ|B738,738
7M163 VER-VSA,None
X3306(B738) FRAxMAH,73H
S7980 PEK-SVO 333,333
B738[TO594] NCL-TFS,73H
FR353(B738) CHQ,738
SK386+ARN+B738-BCN,73H
TCX454 AYT-BHX|752,752
7R414 SCW-SVX,None
XIY-TXN [JD431],None
W5021-IKA/CAN-313,313
L6201 ABJ-COO|B737,73G
CGK-JED|JT857|744,744
WN803 SAT-SAN|73W,73W
AF756(B772) CAN,772
MU406+JZH+A319-XIY,319
BE840 EXT-JER|DH8D,DH4
GS818-UYN/XIY-E190,E90
BGO-BOO|WF998|DH4,DH4
ZH434+WUX+A320-SYX,320
MU811(319) XIY,319
MU224 PVG-URC|320,320
KA829-321 RGN-HKG,321
B738[NH802] SHB-HND,738
T7635-PUF/MRS-BEH,BEH
ALC-ALG [AH437],None
YHR-YNA WJ229/B190,BE1
HA073-HNL/SMF-B763,763
A319[AC749] MBJ-YYZ,319
AT356 BOD-RAK B738,738
JFK-BCN|US537|763,763
AS027 PQI-BOS SF34,SF3
PVG-YVR [AC483],None
US373(ER4) DFW,ER4
DL660(A332) CDGxMSP,332
TG102 BKK-KHI 333,333
A320[TK560] STW-SAW,320
8E204+SVA+B190-GAM,BE1
AT737-738 BZV-CMN,738
A320[IG474] FUE-VRN,320
FMO-GRO FR472  738,738
HU608 PEK-NGB,None
DUB-PSA FR570  738,738
752[TCX148] GLA-ACE,752
AUH-CTU EY224  A332,332
B738[SC694] CKG-WUS,738
GYD-RIX J2487  B735,735
A320[TR333] SIN-PNH,320
ZL289(SF3) LSY,SF3
KMG-LHW|MU009|320,320
HU900+HLD+738-PEK,738
TOM051+MAN+B738-PMI,73H
JU729(AT72) PRG,AT7
OZ786 TSN-ICN|A333,333
MS873-MXP/CAI-738,738
MSY-LGA 9E008  CR9,CR9
4U959+ZAD+319-TXL,319
DY599 WAW-SVG,None
VA156(F50) BQB,F50
320[VY478] AGP-CWL,320
U6598 AER-SVX|A320,320
ZUH-LZH [G5552],None
M82[B9016] KSH-THR,M82
XRY-STN|FR696|738,738
F9960(A319) MEM,319
BSL-TFS|U2859|320,320
GS750 NGB-SWA|E190,E90
DL383-BOS/LHR-764,764
IDR-RPR|6E144|320,320
DY881 ARN-ORY|B738,73H
VN400 SGN-UIH,None
CZ965(A321) CTU,321
LAS-BOS|B6926|320,320
EP716(100) DXB,100
ZH639 SZX-HGH,None
CZ816 TYN-DYG|320,320
LNB-CCV NF645  DHC6,DHT
AN4[DV494] PLX-UKK,AN4
SC360-BAV/TSN-CRJ7,CR7
BU496-320 MJM-FBM,320
FR516(738) SVQ,738
AD514-STM/ITB-AT72,AT7
LAD-MEG DT971  B737,73G
ZH008 YNT-XIY,None
ATL-DCA WN040  73W,73W
XU785+GLK+E120-WJR,EM2
OUA-ADD [ET837],None
BA522 LHR-DFW|B744,744
DY973 AYT-TRF,None
73H[TO912] CWL-PMI,73H
NKG-HAK|ZH856|320,320
AC888 FCO-YYZ|333,333
UN449 AER-VKO,None
FR454(B738) BVAxSVQ,738
PX395 POM-SYD B738,738
HO301 HLD-TGO,None
SZX-HYN [CA899],None
W6389(A320) PRGxTLV,320
NBO-MPM [KQ389],None
NS502 HAK-WNZ 738,738
PEK-JGS CA834  B738,738
G4617(M80) PGD,M80
U2482(A320) LGWxHRG,320
3U598-321 INC-CTU,321
CA451(738) WUX,738
KUF-DYU U6209/A320,320
CGK-PKU|ID128|739,739
UA519+BOS+738-CLE,738
HER-MUC|X3808|73H,73H
LH175(A333) MUCxRUH,333
CZ418+KHH+738-WUH,738
FLL-DCA US404  A319,319
US533(E145) DFW,ER4
UR994+SVX+AT7-SGC,AT7
BR300 TPE-HKD A332,332
320[PR938] TPE-KLO,320
KMG-BSD|MU150|733,733
4U395-319 HER-DUS,319
DL475(A320) PAPxATL,320
PK239(A310) MUX,310
DY590+LGW+73H-PMI,73H
AZ819-320 IKA-FCO,320
6E224 CCU-DEL|320,320
PC400 NAV-SAW,None
AD547 NAT-FEN AT7,AT7
PEK-MNL [CA487],None
FR589 LBA-GDN,None
PUS-PEK KE647  A333,333
B738[FR679] LDY-STN,738
AA346-STX/MIA-B738,738
NBE-DME UN546/B744,744
3O449 PMI-NDR A320,320
KTA-PER QF321  73H,73H
FR503-PMO/FCO-B738,738
MU161 TAO-XIY 320,320
MKW-SOQ SJ818  B735,735
G3392-JOI/CGH-73G,73G
PMI-BRE [ST942],None
TO140(73H) STN,73H
73W[WN877] BNA-SAT,73W
U6854 KRR-MUC,None
AB097 MUC-RHO|B738,738
JJ166-GRU/MEX-A330,330
TK821+DLA+B739-IST,739
AK143-CAN/KUL-320,320
ST517 DUS-EBL 73G,73G
B738[FR528] CRL-NYO,738
NS946 XIY-MIG,None
MU763-HFE/CAN-A320,320
SU439(A319) ROVxSVX,319
X3520(B738) HRGxDUS,73H
PC777 ADB-HTY|B738,738
AB646 LEJ-AYT 738,738
4U850 CGN-STN,None
LA113-PMC/MHC-320,320
OPO-GIG TP634/A332,332
MU965-KHN/SZX-320,320
SHA-KHN|FM981|738,738
VY405-FUE/BCN-A320,320
F7210+PNL+AT7-PMO,AT7
SA791(A319) JNBxEBB,319
HU898 CAN-TVS,None
CX127 ATH-DOH|321,321
DY898+AGP+B738-RYG,73H
CZ975 CAN-HDG,None
6E649 HYD-BLR|A320,320
X3804 STR-CFU B738,73H
UA378-738 SAP-IAH,738
B738[AT919] ORY-OUD,738
US812 OGG-PHX,None
DZ070+SZX+738-NGB,738
DY059(B738) BGOxTRD,73H
A5214 LRH-PIS|AT5,AT5
8P323-ZEL/YKT-DHC2,DHP
POP-EWR UA102  B739,739
PUS-NRT KE811/B739,739
MMB-HND [HD808],None
WB476 KGL-DXB|B738,738
PMI-BHX FR462  B738,738
FR105(B738) PSAxLPL,738
A320[IR412] IKA-GYD,320
MIA-MXP|AA320|763,763
OAK-DFW NK955/A319,319
738[Y7402] GOJ-NSK,738
J9311-KWI/NJF-320,320
8T913 YRA-YZF|DHC6,DHT
JQE-PAC|7P344|DHT,DHT
BHX-LEI ZB379  321,321
VKO-ORY [UN994],None
U2961 FCO-TLS 319,319
ZL427(SF34) MGB,SF3
XK232 LGG-BIA|A320,320
FR495+BGY+738-LPP,738
HY406 TAS-KJA 320,320
QZ959 CGK-PEN,None
UJ393+CAI+320-ELQ,320
TFS-FKB FR341/B738,738
AF123+ROB+332-FNA,332
WN375+PHX+73W-LIT,73W
B738[XQ620] ADB-AYT,738
AT298 ARN-CMN B738,738
HKT-USM PG350  AT7,AT7
AH555+AAE+B736-ORY,736
GND-JFK [DL848],None
FR431-FKB/TFS-738,738
ST818(73G) DUS,73G
BWN-SIN BI361  320,320
U2657 TLS-FCO|A319,319
Q2837 CMB-GAN,None
VN560 SGN-BKK A321,321
FR028-POZ/LPL-B738,738
MU456 PVG-LAX 346,346
ET716 NIM-OUA B752,752
G5738 KWE-WUZ CRJ2,CR2
UR670+OVB+AT7-HMA,AT7
763[DL547] SLC-HNL,763
B6556 LGB-SFO|A320,320
FR344 BGY-FEZ B738,738
FD983 HKT-HKG,None
HU248-NDG/PEK-B738,738
G3885 EZE-GIG|73G,73G
AF748(A319) ALG,319
FB424 SOF-TLV|319,319
YRT-YUT MO768  AT4,AT4
TIJ-CUU|Y4987|319,319
FR289 RZE-MAN 738,738
SNA-SLC DL654  319,319
UE670+KRT+733-ASM,733
FR116(738) CRL,738
PN233 CKG-WUH A320,320
SVG-SZZ W6315/A320,320
US533(738) CUN,738
OKA-PVG [HO208],None
MU294+LYA+733-KMG,733
GQ497 HER-ATH|J41,J41
MU188-320 XIY-ENY,320
NU247-MMY/OKA-734,734
CA320 HGH-YCU|320,320
HFE-TPE FE358/MD83,M83
AI445-321 DEL-IXR,321
EI844(320) DUB,320
US112(A319) CLTxBZE,319
WF081-TRD/EVE-DH3,DH3
OZ359(A333) GMPxSHA,333
FR172+LTN+738-MLA,738
SC927-YNT/SJW-B738,738
4U986+JTR+A319-CGN,319
BNE-PHE QF994/B738,73H
J9174(A320) SAW,320
EP763 SYZ-AWZ F100,100
ORN-MED SV978/A306,AB6
LBA-MAH LS640  733,733
ET913 LFW-LOS B737,73W
SJU-PUJ [BB669],None
AH982 AAE-IST B738,738
NZ977-MEL/CHC-320,320
NH931 MBE-HND|B738,738
QG881 SUB-BTH,None
U2595(A319) AGPxSEN,319
G9608 JAI-SHJ A320,320
DV901(B735) ALAxAKX,735
EF801-DH4 ULO-ULN,DH4
NL408-DMM/ISB-B734,734
PEK-CKG CZ833/A319,319
8L558(A319) KWExLJG,319
TSE-LED SU535/A319,319
AZ345 AUH-COK,None
NF834(B738) BNE,738
EP704-AT7 LFM-DXB,AT7
ZL014(SF34) CED,SF3
A319[OU920] TXL-DBV,319
FR385(B738) DUB,738
OZ853 ICN-SIN,None
320[W6234] CLJ-BCN,320
OU870 TXL-SPU|A319,319
JQ585-SYD/AVV-320,320
6E059(A320) GOIxHYD,320
TAO-TYN [CZ262],None
A320[O6066] REC-GRU,320
SZX-HYN ZH097/B738,738
NS393+HGH+E190-SYX,E90
MD913-CDG/TNR-A343,343
3U733 XMN-KOW|A320,320
FR933(B738) EINxIBZ,738
ABJ-OUA [ET900],None
SNN-STN|FR916|738,738
GK139(A320) KOJ,320
FR713+TUF+738-RAK,738
MH248 KUL-CGK 738,738
TJ345+SJU+PC12-NEV,PL2
SGN-DXB [EK599],None
SU744 LBD-ROV A319,319
PVG-ORD UA377  B744,744
X3621-FUE/FRA-B738,73H
PEN-HKG [UO957],None
AC980 LAS-YUL|B763,763
FR306 BRS-PMI B738,738
AI159-DMU/DIB-A319,319
X3917 HAM-MAH 73H,73H
PI330 YKS-NER|AN4,AN4
OU227 LHR-SPU 320,320
MAD-PMO FR666  B738,738
F7425-TRN/ZRH-S20,S20
AK099-KCH/KBR-320,320
HX518(A320) HKGxXUZ,320
AA479+ORD+738-SJU,738
330[D7462] CMB-KUL,330
SMF-SEA AS439  73H,73H
OSL-LIS TP827/A320,320
IDR-DEL 9W291/B738,73H
B738[FR618] NYO-AGP,738
DL369+PLS+320-BOS,320
CSX-ZHA [BK207],None
YTH-YYQ MO830/AT43,AT4
IXB-DEL [G8809],None
W6057-TRF/LUZ-A320,320
FR765(B738) PIS,738
FM530(738) XMN,738
VN398+SIN+321-HAN,321
752[ET013] OUA-NIM,752
HV058 CPH-EIN 73W,73W
TXL-RHO AB490  A320,320
AIU-RAR [GZ903],None
R3772 KRR-EGO DH4,DH4
U6088-UFA/DME-320,320
MJ348-320 CMB-IXM,320
3U578 HRB-WUH 321,321
ZH444(738) NNG,738
PEK-HIA MU730  320,320
SU599(320) VNO,320
AK284(320) KUL,320
SYZ-THR B9844  M82,M82
T3580(E145) SVGxNCL,ER4
A320[EO818] CAI-TUU,320
TRV-COK [AI617],None
ZH330-TPE/WUX-B738,738
G9409 SHJ-CCJ A320,320
6E169(A320) MAAxPNQ,320
G4308-SFB/ROA-A320,320
A320[MS985] DMM-HBE,320
SU791+SVO+A333-NRT,333
DY329-FAO/ARN-73H,73H
HU435 XIY-HET,None
CX044(A333) HKG,333
Q9759+YBC+BEH-YQB,BEH
UA826 IAH-TGU 73G,73G
MU399-XIY/DLC-320,320
EK189 MLE-CMB,None
AA114-MIA/BZE-738,738
SU536 SVO-ARN,None
AK594(A320) SBW,320
4Q125(A320) KBL,320
DL882-MEM/LAX-A320,320
VII-SGN|VN448|321,321
FR611 BVA-VLC B738,738
OPO-BRE [FR663],None
AA861+CLT+333-CDG,333
FR385-738 MST-TPS,738
IAS-BLQ AZ451  733,733
SU878-333 SVO-SGN,333
U2679+GVA+A319-AJA,319
LJG-CTU|CA138|320,320
3U988+NGB+A321-SHE,321
9W130-COK/SHJ-B738,73H
QV120-VTE/SIN-A320,320
AP823(A320) SVO,320
X3083+KGS+B738-FRA,73H
73H[X3369] HAJ-TFS,73H
X3199 LPA-HAJ 73H,73H
FR734(B738) CRL,738
PC129-ADA/ADB-B738,738
ADQ-KOZ 2O490  BN2P,BNI
BRN-EBA SX108  D38,D38
HO943-320 PVG-SYX,320
AYT-ADA PC249/B738,738
ICN-YNT [SC855],None
3U628 ICN-CTU A321,321
HOG-YUL [TS795],None
US309 CLT-ROC A319,319
CZ938 ZYI-PEK|319,319
NK253(319) TPA,319
TPS-KUN FR001/B738,738
320[QR629] DOH-ISU,320
NRN-FAO [FR714],None
HU139(B738) PEKxNZH,738
M88[DL119] CUN-CVG,M88
CA344-PEK/LHR-B773,773
AA445(B738) MIA,738
6E475+BBI+A320-HYD,320
BK223 KMG-CSX 738,738
GS138(E90) KWE,E90
JQ059+DPS+A320-DRW,320
FZ240 SLL-DXB,None
SC430 CKG-TAO|738,738
MU604 WUH-ZYI,None
W3309(CRJ9) LOSxQUO,CR9
NZ840-MEL/CHC-320,320
RSW-EWR B6448/A320,320
MD054-WMR/TMM-DHC6,DHT
TY282-DHT TOU-GEA,DHT
B763[JJ202] DFW-GIG,763
FR813 STN-PMI|B738,738
LH619 FRA-MCO|744,744
9R826(AT5) CLO,AT5
A332[UX547] SSA-SCL,332
A310[W5205] KUL-IKA,313
SAL-EWR UA409  738,738
AS645-HNL/SAN-73H,73H
FR832 KRK-AGP B738,738
PR181 MNL-CBO|A320,320
2P236 OZC-MNL,None
X3475 KGS-CGN 73H,73H
CA690 PEK-HEL 333,333
TO366(B738) LPAxSTN,73H
PR715-MNL/LGP-320,320
3S540(AT45) SDQxSXM,AT5
EWR-SFO [VX072],None
UN232 RIX-VKO|73G,73G
FR557 BHX-LPA|B738,738
VKO-NYM [4G980],None
BJX-MTY VB437/B733,733
CZ921-CAN/PEN-320,320
BZV-LAD DT686  B737,73G
CX049-DXB/HKG-A333,333
VCE-LIL TO476/B738,73H
WF958-DH1 TRD-SSJ,DH1
TO108 AGP-LTN B738,73H
AK003 KCH-BTU,None
9W529(B738) BOM,738
OZ026 SHA-GMP 333,333
319[U2356] BFS-MAN,319
A319[CZ467] FUK-SHE,319
G3245-738 GIG-MAO,738
U6829 LED-TIV|320,320
F9436 DEN-BZN|A319,319
U6966(320) SVX,320
NGB-BKK [MU706],None
MNL-BCD PR749  A320,320
EU602 CTU-JHG|A319,319
LS450(B738) LPA,738
PLS-STI JY038/E120,EM2
HU346 URC-OVB 320,320
PN481 CKG-XIY 320,320
GS568 XIY-HIA|E190,E90
6E268 AMD-DEL|320,320
DL726(MD88) ATL,M88
KU962 NJF-KWI A320,320
DLA-NBO KQ549/E190,E90
BDH-DXB EP350  AT7,AT7
MH576 KUL-DOH|A332,332
UA795-JAC/DEN-319,319
DL791 JFK-DFW|CR9,CR9
EVN-VKO [UN090],None
A319[O6163] SSA-SDU,319
PRG-KBP QS643  319,319
AT45[AF049] FDF-SDQ,AT5
AA019(763) HNL,763
A320[LN980] MAN-TIP,320
B738[Y7167] LBD-LED,738
AB080 DUS-SMI|320,320
DY597 ARN-ORY|B738,73H
ORD-DUB AA250/B763,763
PB487 YYR-YDP DHC6,DHT
KJA-LED Y7476/B738,738
AA076(A319) RICxCLT,319
V0182(A330) EZE,330
HU124 CAN-PEK 738,738
B763[US989] RDU-LHR,763
U2307 LGW-HAM|319,319
HEL-BUD DY301/B738,73H
PG094-HKT/BKK-320,320
FR565-BGY/CTA-738,738
AB465-738 MUC-ZTH,738
B6129-PUJ/BOS-320,320
U6470-OVB/DME-A320,320
B6091 BOG-FLL|A320,320
NK639 PUJ-FLL|319,319
TK427 SAW-TLV|738,738
G4290 LAS-FAT,None
6E368 BOM-PAT|A320,320
MEM-MSP|DL292|M88,M88
HU049-738 NKG-XIY,738
B737[WS314] YOW-YWG,73W
TPE-SFO CI083  B744,744
SK311 ARN-ALC|B738,73H
DAL-HOU|FL274|73W,73W
DKR-LPA IB401  321,321
WAW-BCN [VY693],None
W6105(A320) SKGxBUD,320
SSJ-OSL|WF957|DH1,DH1
TRF-BGO DY451  B738,73H
AA375 CLT-BZE|A319,319
UA161(B738) IAHxPVR,738
FZ407 MCT-DXB 73H,73H
333[TG924] BKK-KHI,333
CRK-SIN 5J115/A319,319
73H[9W016] DXB-BOM,73H
KC967(E190) CIT,E90
FR598-FAO/LDY-B738,738
9C016 SHA-CAN|A320,320
FL927-717 OKC-ATL,717
ZH647 CSX-NKG,None
4U507 HAM-PRN|A319,319
EDI-LYS U2077  319,319
VA134 DPS-MEL|73H,73H
CX367+BAH+333-DXB,333
HGA-MGQ D3814  A321,321
8L295-KMG/TYN-A321,321
JJ129 GIG-SLZ,None
JJ238(A319) CGH,319
STW-SAW TK476  A320,320
CTU-LZY CA419  A319,319
HU922 LHW-TPE|B738,738
FR179 NRN-FEZ|738,738
LH903 MPL-FRA,None
HG972 VIE-FNC|A321,321
CU829 HAV-SNU A320,320
B7861(MD90) RMQ,M90
BE847 BHD-INV DH8D,DH4
A320[MU000] TAO-SJW,320
JD093-CGQ/SJW-A320,320
SDL-BMA DC024/SB20,S20
OU715 PRN-ZAG|DH8D,DH4
SU444(A333) SVO,333
SNA-ORD US635  B738,738
HU391(738) TNA,738
7G157+HND+A320-KIX,320
772[KE593] ICN-LAS,772
LCA-CAI MS779/E170,E70
LA476(343) SYD,343
W6481(320) OTP,320
9W605(B738) DELxSIN,73H
US039 MIA-STX B738,738
JJ998-GRU/JOI-A319,319
SK768 OSL-LPA|B738,738
KU972+KWI+310-DEL,310
738[CM300] PTY-LAX,738
FR542 BOH-FAO 738,738
763[US740] DFW-OGG,763
ZE154 ICN-BKI,None
AH355 ALG-TLS|B736,736
JD611 XIY-TNA|320,320
CMB-ICN|KE269|333,333
ADE-DOH|IY433|320,320
AB019+FLR+DH4-STR,DH4
FR353(B738) TPS,738
B735[UN984] DME-SIP,735
KIX-ICN MM622  A320,320
IZ542 TLV-CDG B753,753
ISG-TPE|GE139|320,320
V7885 FLR-CTA,None
FR643 KRK-BGY,None
CA156 KMG-PVG|B738,738
3U702 CTU-WUH,None
SB867 NOU-KIX 332,332
A333[CX522] HKG-BNE,333
GK386-CTS/KIX-320,320
CDG-PUF|AF169|E90,E90
K2283 ZRH-WRO DH8D,DH4
HU007-738 SHE-WEF,738
KWE-HFE SC373  B738,738
DY232(B738) CPH,73H
FR767-738 EBU-OPO,738
320[MU690] HKG-NGB,320
G5896-CR9 DOY-CKG,CR9
V7755(717) AJA,717
AYT-LTN TO997/B738,73H
LJ744+NGS+738-ICN,738
G4838+AZA+MD80-GTF,M80
EQ325-E90 LOH-GYE,E90
GA008(B738) CGK,738
VA354 BQB-PER,None
IKA-IST W5011  A306,AB6
LAS-YUL [AC968],None
738[XQ756] AMS-ASR,738
TS416 VCE-YUL,None
ICT-LAS G4214  M80,M80
KU733 KWI-IKA|320,320
